Timestamp,Line,Event_Type,Downtime_Hours,Output_Units,Good_Units,Operator,Shift
2024-04-18 23:32:00,T2,PM,1.01,2392,2230,Ben,Night
2024-05-02 07:06:00,T2,Breakdown,1.13,155,144,Asha,NIGHT
2024-07-17 14:02:00,L8,No issue,0.0,1193,1042,Ben,Night
2024-02-21 16:43:00,T1,Breakdown,1.22,7107,6786,Ben,  Day 
2024-06-08 10:11:00,T2,No issue,0.0,7119,6286,Ben,Night
2024-07-10 00:14:00,L8,PM,1.17,4101,3990,Diya,Night
2024-09-09 11:28:00,P1,No issue,0.0,9797,8608,Ben,Day
2024-06-14 10:38:00,P1,No issue,0.0,10568,9731,Chen,day
2024-06-30 14:49:00,L8,No issue,0.0,2191,1903,Ben,  Day 
2024-10-12 15:13:00,T2,Changeover,0.46,5023,4802,Asha,Day
2024-01-17 09:41:00,P1,No issue,0.0,9273,8342,Asha,  Day 
2024-06-28 04:13:00,T2,Breakdown,0.93,6914,6621,Chen,day
2024-04-15 07:21:00,L9,No issue,0.0,3310,3271,,Night
2024-10-18 18:37:00,L9,No issue,0.0,8801,7522,Chen,Night
2024-10-22 12:07:00,P1,Breakdown,3.27,1609,1456,Chen,  Day 
2024-09-22 14:30:00,L8,No issue,0.0,198,177,Chen,Night
2024-06-23 03:53:00,P1,Breakdown,0.67,3216,3137,Chen,Night
2024-01-09 13:45:00,L8,No issue,0.0,7501,7417,Ben,Night
2024-11-17 01:52:00,T1,No issue,0.0,10260,8880,Asha,day
2024-11-06 09:49:00,T1,No issue,-1,10279,9539,Asha,NIGHT
2024-05-07 17:11:00,P1,No issue,0.0,10144,9047,Evan,NIGHT
2024-07-08 05:23:00,L8,Changeover,0.96,73,67,Ben,NIGHT
2024-07-24 08:41:00,L9,No issue,0.0,1675,1487,Ben,  Day 
2024-05-18 17:51:00,T2,Quality stop,6.67,1465,1381,Asha,day
2024-08-28 17:24:00,P1,PM,0.8,4992,4346,Chen,day
2024-03-03 12:18:00,T1,No issue,0.0,6826,6453,Ben,NIGHT
2024-01-30 03:08:00,L8,No issue,0.0,8105,7579,Asha,day
2024-12-19 10:15:00,T2,No issue,0.0,10528,9144,Chen,  Day 
2024-11-01 11:41:00,T1,Breakdown,2.15,11776,10174,Asha,day
2024-05-23 16:10:00,T1,Breakdown,0.88,10653,9920,Evan,Day
2024-08-25 17:13:00,L8,Breakdown,1.79,1620,1449,Ben,Day
2024-07-05 06:07:00,T1,Changeover,2.08,6969,6030,Diya,Day
2024-08-10 08:03:00,T1,Breakdown,1.42,6198,5700,Ben,day
2024-08-18 10:00:00,L9,No issue,0.0,6779,6293,Ben,day
2024-02-23 02:06:00,T1,No issue,0.0,9913,9063,Diya,Day
2024-11-07 12:13:00,T1,No issue,0.0,7341,6273,Ben,NIGHT
2024-07-11 16:11:00,T1,PM,1.22,234,225,Ben,Night
2024-10-09 18:12:00,T2,No issue,0.0,3799,3435,Chen,  Day 
2024-07-03 03:57:00,L8,PM,1.8,8600,7909,Diya,day
2024-11-03 03:01:00,L8,No issue,0.0,10897,10239,Chen,day
2024-08-31 15:18:00,T2,Changeover,1.56,9248,9066,Ben,NIGHT
2024-01-23 08:00:00,P1,No issue,0.0,1346,1330,Ben,day
2024-02-28 01:08:00,T2,Breakdown,1.13,1968,1770,Chen,  Day 
2024-12-05 15:37:00,L9,Breakdown,1.4,11980,11061,Asha,Day
2024-07-18 05:26:00,T1,No issue,0.0,10138,9265,Ben,Day
2024-07-10 07:52:00,P1,PM,3.22,4523,3927,Diya,Day
2024-01-18 21:28:00,T2,Changeover,1.48,10451,10187,,  Day 
2024-04-28 19:11:00,T2,PM,1.92,2838,2814,Asha,  Day 
2024-12-16 22:55:00,T1,Quality stop,3.12,9204,8606,Asha,  Day 
2024-10-16 02:37:00,T2,No issue,0.0,1359,1357,Ben,NIGHT
2024-11-07 01:10:00,T1,Quality stop,1.34,7682,7439,Diya,  Day 
2024-02-03 02:18:00,L9,Changeover,0.97,7185,6643,Evan,  Day 
2024-03-08 12:15:00,P1,No issue,0.0,9293,8086,Chen,NIGHT
2024-02-07 12:57:00,T2,No issue,0.0,3122,2665,,Night
2024-08-15 11:15:00,T2,No issue,0.0,8655,8654,Diya,NIGHT
2024-02-23 08:09:00,T1,Changeover,0.44,1407,1352,Ben,Night
2024-03-09 10:26:00,L8,Quality stop,1.84,237,232,Chen,Night
2024-12-02 02:25:00,T1,No issue,0.0,190,161,Chen,day
2024-06-25 00:02:00,T2,Quality stop,2.08,1843,1640,Chen,Day
2024-02-27 22:08:00,T1,No issue,0.0,876,806,Asha,Night
2024-02-18 17:04:00,P1,PM,0.29,10504,9466,Diya,day
2024-09-23 11:50:00,L9,No issue,0.0,5890,5337,Chen,Day
2024-12-21 14:56:00,P1,No issue,0.0,123,118,Chen,  Day 
2024-08-24 04:19:00,L8,Breakdown,4.56,2426,2387,Diya,NIGHT
2024-05-10 23:27:00,L8,Breakdown,2.14,7232,6193,Chen,day
2024-03-21 06:02:00,P1,Breakdown,1.49,5426,4735,Evan,  Day 
2024-08-02 18:02:00,T1,No issue,0.0,7112,6608,Ben,  Day 
2024-10-19 07:04:00,P1,No issue,0.0,11931,10495,Chen,NIGHT
2024-09-23 10:33:00,L9,No issue,0.0,1542,1316,Diya,Day
2024-06-05 01:53:00,L8,Changeover,1.82,4349,3795,,day
2024-06-01 15:49:00,P1,No issue,0.0,5478,4875,Chen,Night
2024-01-26 07:50:00, p1 ,Breakdown,0.58,1712,1563,Chen,Night
2024-05-11 01:13:00,L8,No issue,0.0,11261,10821,Asha,day
2024-07-11 20:20:00,T1,No issue,0.0,3957,3499,Chen,day
2024-02-11 12:28:00,T2,No issue,0.0,1175,1143,Evan,day
2024-05-29 17:09:00,L9,No issue,0.0,8614,7330,Evan,Day
2024-09-17 18:36:00,P1,Changeover,1.29,40,37,Ben,NIGHT
2024-10-02 14:39:00,T1,Breakdown,5.53,9710,9055,Asha,  Day 
2024-11-22 14:35:00,P1,No issue,0.0,1292,1104,Evan,  Day 
2024-04-30 15:19:00,T1,No issue,0.0,6468,6096,Asha,Night
2024-09-01 10:19:00,T1,Breakdown,1.22,8334,7263,,Night
2024-02-26 19:40:00,L8,Quality stop,1.26,9667,9521,Chen,NIGHT
2024-01-25 10:14:00,T2,Changeover,1.68,1102,1021,Diya,  Day 
2024-12-14 15:13:00,L9,No issue,0.0,833,819,Evan,Night
2024-07-09 00:22:00,P1,Changeover,1.18,1047,969,Ben,Day
2024-10-23 04:16:00,T1,Breakdown,1.03,11643,10895,Asha,day
2024-03-22 12:56:00,P1,PM,1.2,1603,1375,Ben,day
2024-12-13 06:04:00,L9,No issue,0.0,8683,7904,Evan,day
2024-05-21 17:54:00,P1,Changeover,0.9,10752,9711,Evan,Day
2024-06-14 23:16:00,T2,Breakdown,1.84,1935,1922,Chen,day
2024-11-08 09:36:00,T1,No issue,0.0,4409,4076,Asha,day
2024-03-27 08:52:00,L8,PM,1.43,5764,5499,Ben,NIGHT
2024-11-17 18:43:00,P1,PM,0.51,4889,4464,Diya,day
2024-10-24 21:43:00,T2,Changeover,2.81,295,291,Ben,Day
2024-02-01 00:58:00,T1,Breakdown,3.14,11583,10641,Asha,Day
2024-08-01 20:57:00,L8,No issue,0.0,4331,3985,Evan,Day
2024-10-26 05:30:00,P1,Breakdown,1.4,1928,1667,,Day
2024-01-03 03:57:00,T2,Breakdown,0.77,5473,5132,Asha,NIGHT
2024-02-06 04:56:00,P1,Quality stop,0.98,9220,8342,Evan,day
2024-07-15 22:44:00,P1,PM,0.41,7815,7609,Ben,Night
2024-09-07 02:07:00,L8,PM,5.86,7623,7522,,Night
2024-09-18 17:09:00,L9,No issue,0.0,11960,11203,Evan,Day
2024-11-15 19:13:00,L9,No issue,0.0,3258,2841,Chen,Night
2024-04-21 22:59:00,T1,Quality stop,1.1,2283,2050,Evan,  Day 
2024-01-30 23:26:00,T2,Quality stop,1.32,5751,4950,Diya,day
2024-03-07 22:40:00,T2,Quality stop,1.84,3829,3390,Chen,Night
2024-08-01 05:36:00,L8,Breakdown,2.43,4833,4379,Ben,Day
2024-09-21 08:48:00,P1,Breakdown,3.48,9671,8649,Ben,NIGHT
2024-11-20 09:19:00,T1,Breakdown,2.5,8485,8032,Chen,day
2024-03-07 16:45:00,T2,PM,0.68,7271,7270,Chen,NIGHT
2024-12-04 00:58:00,T1,No issue,0.0,8078,7083,Ben,day
2024-06-17 18:27:00,T1,Changeover,0.22,4412,3884,Chen,  Day 
2024-09-07 19:27:00,L8,PM,0.98,1571,1419,Asha,NIGHT
2024-09-05 23:23:00,L9,PM,0.53,9641,8957,Ben,Night
2024-09-24 08:13:00,L9,No issue,0.0,3468,3124,Diya,Night
2024-10-20 05:26:00,T2,No issue,0.0,4848,4458,Ben,Day
2024-04-16 13:24:00,P1,PM,0.63,6093,5264,Diya,  Day 
2024-10-13 14:17:00,T2,No issue,0.0,6633,5890,Diya,Night
2024-01-12 04:32:00,P1,PM,1.13,4533,3888,Chen,day
2024-01-01 06:53:00,T1,Breakdown,2.39,9946,8609,Ben,day
2024-10-31 22:44:00,L8,No issue,0.0,2806,2388,,Day
2024-09-20 16:53:00,L8,No issue,0.0,1854,1732,Ben,day
2024-07-20 03:21:00,T1,Quality stop,1.32,421,387,Diya,NIGHT
2024-02-24 02:42:00,P1,Breakdown,1.39,8347,8084,Chen,Day
2024-09-27 22:16:00,L9,No issue,0.0,4523,3880,Ben,  Day 
2024-12-03 16:21:00,P1,Breakdown,,2953,2691,Ben,  Day 
2024-07-26 02:11:00,T2,Breakdown,0.77,4093,3524,Ben,NIGHT
2024-03-31 05:01:00,P1,No issue,0.0,7319,6983,Chen,Night
2024-09-08 14:30:00,L8,No issue,0.0,3980,3562,Diya,  Day 
2024-12-10 08:25:00,P1,Quality stop,1.35,10454,9866,Diya,Night
2024-07-19 22:44:00,T1,PM,5.71,4361,3796,Evan,Night
2024-05-11 06:00:00,L9,Changeover,0.49,11454,11361,Ben,  Day 
2024-01-29 21:34:00,L8,PM,0.41,5695,5360,Chen,  Day 
2024-06-07 15:33:00,T2,Breakdown,1.43,1822,1551,Ben,Night
2024-09-07 14:28:00,P1,Changeover,4.31,4186,4159,Ben,Day
2024-04-04 09:46:00,L9,Changeover,1.88,1802,1724,Asha,NIGHT
2024-09-09 13:49:00,T1,No issue,0.0,5776,5176,Chen,  Day 
2024-10-08 02:49:00,P1,PM,1.02,4837,4691,Asha,day
2024-12-30 17:45:00,T1,Quality stop,0.61,10946,10133,Chen,Night
2024-02-09 23:08:00,T2,No issue,0.0,4337,3930,Asha,Night
2024-07-10 22:56:00,T2,PM,1.0,1088,946,Asha,NIGHT
2024-09-09 18:35:00,T2,No issue,0.0,648,608,Evan,Night
2024-08-09 11:19:00,P1,Quality stop,3.42,6849,6532,Chen,NIGHT
2024-07-03 01:17:00,L9,Changeover,0.83,10193,9250,Evan,day
2024-11-16 09:21:00,T2,No issue,0.0,2958,2671,Diya,day
2024-02-21 03:30:00,T1,No issue,0.0,6798,6582,Evan,day
2024-08-25 11:20:00,P1,Breakdown,0.63,7794,7270,Asha,NIGHT
2024-06-14 05:12:00,L9,Changeover,0.36,6911,6574,Diya,Night
2024-07-01 22:38:00,T2,Breakdown,2.78,2730,2601,Ben,Night
2024-03-23 06:22:00,L8,PM,4.75,2070,1887,Diya,  Day 
2024-07-14 18:23:00,P1,No issue,0.0,4618,4358,Chen,NIGHT
2024-01-13 14:56:00,L9,Quality stop,0.76,2193,2091,Diya,Day
2024-02-28 16:01:00,L8,No issue,0.0,10907,9434,Ben,NIGHT
2024-05-22 21:37:00,T1,No issue,0.0,2306,2022,Asha,Day
2024-09-27 13:30:00,L9,PM,3.94,8121,7747,Ben,day
2024-11-13 03:57:00,P1,PM,1.0,6774,5852,Diya,day
2024-07-12 06:50:00,P1,PM,0.67,11053,10395,Evan,day
2024-08-18 18:53:00,T2,Quality stop,1.48,7963,7061,Chen,Night
2024-02-28 01:38:00,T1,Breakdown,4.15,3727,3585,Ben,Day
2024-01-04 14:28:00,T2,No issue,0.0,7536,7171,Asha,Night
2024-04-17 22:24:00,L9,Changeover,1.04,10389,9441,Diya,NIGHT
2024-06-11 10:22:00,L8,No issue,0.0,5146,4894,Chen,  Day 
2024-01-03 14:10:00,L8,No issue,0.0,3698,3478,Diya,  Day 
2024-07-08 16:02:00,L9,Breakdown,0.37,4438,4265,,day
2024-08-22 11:29:00,P1,PM,0.73,95,86,Ben,day
2024-11-25 22:57:00,T2,No issue,0.0,7318,6733,Chen,  Day 
2024-08-26 04:12:00,T2,Quality stop,1.81,11227,10340,Ben,Day
2024-04-26 05:15:00,P1,No issue,0.0,2061,1980,Evan,Day
2024-11-25 09:16:00,T2,No issue,0.0,8051,7258,Chen,Night
2024-10-25 22:43:00,T2,Breakdown,0.33,11839,10967,Chen,  Day 
2024-11-26 09:57:00,P1,Breakdown,0.89,5518,5021,Ben,NIGHT
2024-09-02 07:05:00,T2,Breakdown,2.16,11147,10137,Asha,Night
2024-02-06 02:50:00,L9,Changeover,0.67,5127,4435,Evan,NIGHT
2024-08-26 02:26:00,T2,Breakdown,2.11,6801,6080,Ben,NIGHT
2024-10-10 11:48:00,T1,Breakdown,2.45,4033,3920,Diya,Day
2024-08-31 22:03:00,T1,PM,1.35,9703,9271,,Day
2024-11-04 07:43:00,P1,Changeover,0.71,4453,4416,Ben,Night
2024-06-19 01:32:00,P1,Breakdown,1.93,6206,5827,Chen,NIGHT
2024-05-17 04:11:00,L8,Changeover,1.02,2565,2453,Chen,  Day 
2024-06-09 15:23:00,L8,Quality stop,0.93,6941,6366,Evan,Night
2024-12-11 08:04:00,T1,PM,0.64,1400,1323,,  Day 
2024-11-15 08:33:00,T2,PM,1.89,10026,8755,Asha,NIGHT
2024-04-23 23:34:00,P1,Quality stop,1.06,6256,6209,Evan,NIGHT
2024-06-23 11:11:00,P1,Breakdown,0.36,5250,5141,Asha,day
2024-08-21 16:32:00,P1,Quality stop,1.6,2839,2599,Diya,  Day 
2024-03-01 05:34:00,T2,Changeover,0.83,9305,8656,Ben,day
2024-03-05 11:31:00,P1,No issue,0.0,3642,3494,Ben,day
2024-05-30 00:36:00,T1,PM,2.15,9537,8550,Evan,day
2024-05-22 16:50:00,T1,No issue,0.0,9525,8722,Evan,day
2024-08-23 08:54:00,T1,No issue,0.0,11629,10934,Diya,  Day 
2024-06-22 01:09:00,T2,No issue,0.0,5195,5073,Chen,day
2024-08-04 03:10:00,L9,Breakdown,1.87,10927,9641,Chen,NIGHT
2024-09-18 01:08:00,T1,No issue,0.0,915,900,Diya,Day
2024-12-08 02:03:00,L9,Breakdown,8.18,8949,8382,Ben,Day
2024-12-27 14:34:00,L9,No issue,0.0,4509,4001,Evan,Night
2024-12-03 05:56:00,L8,No issue,0.0,8901,8247,Chen,Day
2024-05-01 06:49:00,L8,Breakdown,0.59,4493,4473,Evan,day
2024-09-11 01:59:00,L9,No issue,0.0,11450,10877,Ben,NIGHT
2024-04-29 11:47:00,P1,Breakdown,0.77,5366,5224,Asha,NIGHT
2024-03-01 22:31:00,P1,Breakdown,0.29,11,10,Evan,Day
2024-02-24 11:48:00,T2,No issue,0.0,9204,9178,Ben,day
2024-04-20 20:53:00,T1,Breakdown,0.63,8839,8014,Chen,  Day 
2024-09-17 06:48:00,T2,PM,1.95,457,415,Chen,Day
2024-10-13 19:11:00,L9,Quality stop,1.32,494,430,Evan,NIGHT
2024-05-14 04:12:00,P1,Breakdown,2.22,9349,8560,Chen,NIGHT
2024-04-28 01:30:00,L9,No issue,0.0,2827,2568,Ben,Night
2024-09-25 17:13:00,P1,Quality stop,-1,3567,3396,Chen,NIGHT
2024-07-03 04:03:00,P1,PM,0.53,6210,5853,Asha,NIGHT
2024-09-09 12:47:00,L9,Changeover,0.91,5218,5054,Ben,day
2024-02-21 16:45:00,T2,Changeover,2.5,1024,964,Chen,Day
2024-03-31 10:40:00,T2,No issue,0.0,5314,4794,Evan,Day
2024-12-13 21:15:00,L8,Quality stop,3.1,1107,1073,Diya,NIGHT
2024-10-13 08:28:00,L8,Changeover,1.14,132,122,Diya,NIGHT
2024-03-14 05:50:00,L8,Quality stop,0.49,3741,3210,Ben,day
2024-12-18 14:31:00,L9,Breakdown,1.22,4591,4127,Asha,Night
2024-04-22 14:27:00,T2,Breakdown,1.26,10290,9878,Asha,day
2024-11-20 12:26:00,T1,No issue,0.0,1305,1274,Evan,NIGHT
2024-12-28 00:54:00,L9,No issue,0.0,3023,3019,Chen,day
2024-04-30 07:15:00,P1,PM,1.84,7791,7014,Ben,  Day 
2024-01-02 03:31:00,T1,PM,1.64,2164,2147,Evan,Day
2024-06-08 16:43:00,P1,Breakdown,0.42,1613,1525,Evan,NIGHT
2024-04-07 15:46:00,L8,No issue,0.0,9580,8875,Asha,  Day 
2024-05-12 12:11:00,L8,Breakdown,0.9,8970,8310,Asha,Day
2024-06-08 22:35:00,T1,PM,1.67,9850,8946,,Day
2024-08-30 04:49:00,P1,No issue,0.0,7472,6725,Chen,NIGHT
2024-09-10 03:57:00,L8,Breakdown,0.41,4296,3966,Evan,Night
2024-04-25 10:48:00,L8,PM,0.68,5727,5485,Evan,Night
2024-08-25 14:47:00,L9,No issue,0.0,8960,8313,Chen,  Day 
2024-12-07 09:39:00,T1,No issue,0.0,9416,9299,Evan,NIGHT
2024-02-11 15:54:00,L8,PM,0.18,843,771,Chen,Night
2024-05-20 18:52:00,L8,No issue,0.0,2390,2099,Evan,NIGHT
2024-08-15 07:10:00,T2,No issue,0.0,9800,9465,Diya,day
2024-11-03 09:19:00,P1,No issue,0.0,10800,10353,Chen,Day
2024-08-04 03:40:00,T2,Quality stop,1.22,1758,1536,Chen,NIGHT
2024-05-21 19:02:00,L9,No issue,,11324,10385,Diya,day
2024-05-11 19:14:00,P1,PM,0.34,11920,11904,Chen,Night
2024-03-03 04:56:00,T1,No issue,0.0,624,607,Diya,day
2024-04-29 07:23:00,P1,Quality stop,0.69,10315,9945,,NIGHT
2024-12-18 16:20:00,T1,No issue,0.0,1489,1347,Diya,NIGHT
2024-10-09 02:10:00,P1,Changeover,0.51,2909,2735,Ben,  Day 
2024-02-29 13:15:00,T1,No issue,0.0,5950,5353,Ben,  Day 
2024-03-04 18:45:00,T1,No issue,0.0,2356,2333,Ben,day
2024-12-02 14:12:00,L9,No issue,0.0,6018,5254,Asha,NIGHT
2024-02-08 10:29:00,T1,No issue,0.0,7319,7145,Chen,day
2024-06-20 09:25:00,P1,No issue,0.0,11444,11334,Ben,day
2024-01-21 20:38:00,T1,Breakdown,0.57,2725,2359,Evan,Night
2024-01-22 20:55:00,T1,No issue,0.0,10087,10002,Chen,Day
2024-02-16 02:22:00,L8,No issue,0.0,6131,5350,Ben,  Day 
2024-03-27 21:40:00,T1,No issue,0.0,123,116,Asha,NIGHT
2024-02-23 13:42:00,L9,Quality stop,3.32,1852,1681,Ben,Night
2024-03-29 18:59:00,T2,PM,1.02,10005,9289,Evan,NIGHT
2024-03-13 13:20:00,P1,Breakdown,1.38,2486,2349,Asha,Night
2024-10-01 09:40:00,L8,No issue,0.0,1704,1575,Ben,  Day 
2024-10-16 21:14:00,T2,PM,1.27,8806,7821,Ben,  Day 
2024-08-14 14:04:00,L8,Breakdown,0.82,585,576,Diya,Night
2024-09-21 15:26:00,T1,Changeover,1.44,9117,8135,Ben,  Day 
2024-10-19 22:39:00,T1,No issue,0.0,8707,7746,Asha,Night
2024-06-10 16:50:00,L9,Breakdown,1.27,9940,9340,Asha,Day
2024-09-13 11:04:00,T1,PM,4.38,7111,6584,Ben,Night
2024-05-08 02:40:00,L8,No issue,0.0,369,368,Chen,Night
2024-12-06 06:00:00,T2,No issue,0.0,5780,5755,,  Day 
2024-02-23 15:29:00,T1,No issue,0.0,2002,1849,Diya,NIGHT
2024-03-21 04:19:00,T1,Breakdown,1.74,1667,1456,Chen,day
2024-12-01 21:58:00,L9,Changeover,1.37,10977,10327,Evan,  Day 
2024-03-26 19:52:00,T1,Changeover,1.91,1601,1498,Diya,Day
2024-03-17 18:54:00,L8,Breakdown,0.66,6464,6414,Chen,day
2024-04-10 07:26:00,L8,No issue,0.0,5295,4958,Evan,  Day 
2024-01-07 00:47:00,T2,Breakdown,0.51,6396,5999,Asha,  Day 
2024-05-18 13:29:00,P1,No issue,0.0,10755,9415,Diya,NIGHT
2024-08-15 18:22:00,T2,PM,-1,5219,5204,Asha,  Day 
2024-12-13 04:33:00,T1,PM,0.92,3330,3230,Ben,  Day 
2024-05-22 15:22:00,L8,Breakdown,0.63,11610,11607,Evan,Day
2024-06-09 19:07:00,T1,No issue,0.0,8749,7506,Evan,  Day 
2024-03-10 04:04:00,T2,No issue,0.0,7072,6472,Ben,NIGHT
2024-08-02 16:37:00,L9,PM,0.93,6140,6118,Asha,day
2024-09-30 14:56:00,L9,No issue,0.0,2911,2751,Evan,Day
2024-11-03 08:01:00,T1,PM,2.28,8027,7529,Chen,NIGHT
2024-10-15 05:37:00,T1,PM,1.98,9417,8350,Diya,NIGHT
2024-06-04 05:00:00,P1,Breakdown,0.9,2601,2514,Evan,NIGHT
2024-07-09 13:00:00,L8,Changeover,2.26,11410,10881,Asha,Night
2024-05-27 15:09:00,T2,Breakdown,1.34,10801,9542,Diya,  Day 
2024-06-24 03:04:00,L8,No issue,0.0,3650,3334,Diya,  Day 
2024-01-03 05:20:00,L9,PM,0.48,1369,1337,Asha,Day
2024-06-24 11:21:00,T1,No issue,0.0,9686,8991,Ben,day
2024-04-16 01:36:00,T1,PM,4.71,2188,2021,Diya,Night
2024-06-01 22:02:00,P1,No issue,0.0,8312,7349,Evan,  Day 
2024-01-27 03:12:00,L9,PM,1.17,3925,3339,Chen,  Day 
2024-03-31 12:49:00,L9,No issue,0.0,4700,4465,Evan,NIGHT
2024-11-05 12:08:00,L9,No issue,0.0,3376,3109,Asha,  Day 
2024-01-27 15:41:00,T1,No issue,0.0,9215,8421,Chen,Day
2024-02-28 07:32:00,T1,Breakdown,0.38,1547,1385,,day
2024-12-05 00:19:00,T1,Breakdown,1.18,10089,9684,Asha,  Day 
2024-07-21 22:16:00,L8,Breakdown,3.41,11659,11421,Chen,Night
2024-08-06 18:58:00,L9,Breakdown,1.1,6176,6045,Ben,day
2024-06-30 06:00:00,L8,Breakdown,2.84,1835,1747,Evan,NIGHT
2024-02-26 18:02:00,L9,PM,1.01,1034,932,,  Day 
2024-05-02 01:24:00,L8,PM,0.55,11945,10872,Chen,day
2024-01-15 05:45:00,T2,No issue,0.0,8224,7828,Evan,Day
2024-03-15 12:35:00,L9,Breakdown,5.32,4699,4407,Diya,NIGHT
2024-12-01 23:08:00,T1,PM,2.8,2621,2258,Evan,day
2024-10-13 11:58:00,L8,Changeover,0.36,3406,3354,Ben,Day
2024-08-25 08:40:00,T2,No issue,0.0,3594,3176,Evan,  Day 
2024-12-15 15:30:00,L9,Breakdown,0.3,2715,2485,Asha,NIGHT
2024-12-23 15:38:00,L9,Breakdown,0.3,9776,8940,Ben,Day
2024-08-21 16:30:00,T2,No issue,0.0,4778,4747,Evan,  Day 
2024-04-19 08:53:00,L9,No issue,0.0,3431,3020,Chen,Day
2024-03-14 10:36:00,T1,PM,1.65,2282,2069,Evan,NIGHT
2024-04-09 05:04:00,T1,PM,1.66,1951,1907,Evan,Day
2024-01-11 10:21:00,T1,Breakdown,12.58,11552,11298,Diya,Day
2024-04-04 03:05:00,T1,Breakdown,0.8,6755,6081,Chen,  Day 
2024-08-06 14:48:00,L9,Quality stop,4.45,5892,5485,Evan,  Day 
2024-02-11 08:57:00,L9,No issue,0.0,10373,10014,Asha,day
2024-12-12 10:18:00,T2,No issue,0.0,6993,5972,Evan,NIGHT
2024-10-30 06:37:00,L9,No issue,0.0,3435,3367,Diya,NIGHT
2024-05-03 05:33:00,T2,No issue,0.0,677,628,Chen,Day
2024-01-14 08:54:00,T2,PM,2.44,9023,8844,Asha,day
2024-04-23 09:43:00,T1,PM,0.89,11123,9652,Asha,NIGHT
2024-05-28 08:52:00,T2,PM,1.1,11983,11451,Chen,Night
2024-05-07 22:33:00,T1,PM,0.96,11422,10642,Chen,day
2024-03-21 22:37:00,T1,No issue,0.0,5308,4764,Ben,Day
2024-08-22 19:25:00,L8,No issue,999,11614,10190,Diya,  Day 
2024-08-06 23:19:00,T2,PM,4.42,10968,10834,Ben,NIGHT
2024-01-15 19:49:00,L9,No issue,0.0,5021,5017,Asha,Day
2024-03-13 17:30:00,P1,PM,1.03,10454,9305,Evan,NIGHT
2024-03-07 22:04:00,L8,PM,1.05,3503,2989,Chen,Day
2024-01-13 03:08:00,P1,No issue,0.0,6525,6076,Chen,NIGHT
2024-06-28 17:32:00,P1,Breakdown,2.08,6844,6226,Diya,Day
2024-10-07 13:09:00,T1,No issue,0.0,11657,10265,Chen,day
2024-05-29 06:26:00,L9,Breakdown,1.65,9353,8023,Ben,Day
2024-01-06 21:37:00,T2,Breakdown,0.7,7219,6768,Ben,  Day 
2024-04-09 19:15:00,T1,No issue,0.0,10427,10409,Diya,  Day 
2024-12-07 08:13:00,T2,Changeover,0.79,8600,7831,Evan,  Day 
2024-10-07 05:42:00,T2,No issue,0.0,11665,10874,,Night
2024-11-13 20:06:00,T1,PM,2.34,11974,10857,Asha,NIGHT
2024-10-21 19:53:00,P1,Breakdown,1.47,11329,10507,Diya,Day
2024-08-13 10:17:00,T1,Quality stop,1.01,1163,1121,Ben,day
2024-07-03 03:25:00,P1,Changeover,2.6,8959,8413,Chen,day
2024-07-24 15:43:00,T1,PM,1.95,10110,10048,Ben,Day
2024-05-31 22:58:00,L8,No issue,0.0,6096,5329,Evan,NIGHT
2024-07-21 12:31:00,P1,No issue,0.0,7076,6059,Asha,Day
2024-10-29 12:46:00,T1,No issue,0.0,7809,6824,Diya,Night
2024-06-12 21:37:00,T1,No issue,0.0,3806,3495,Ben,Day
2024-10-18 06:45:00,P1,PM,0.1,3688,3145,Chen,  Day 
2024-10-25 03:17:00,T1,Changeover,1.43,6840,6299,Asha,NIGHT
2024-05-17 23:14:00,T1,No issue,0.0,8220,7119,Evan,Day
2024-09-07 22:54:00,L8,PM,0.39,1916,1748,Diya,day
2024-04-01 12:37:00,T2,Breakdown,2.0,5317,4570,Chen,  Day 
2024-09-04 01:00:00,P1,Breakdown,0.77,7366,7342,Ben,Night
2024-12-25 22:42:00,T2,No issue,0.0,3350,3294,Asha,Night
2024-03-04 03:06:00,L8,PM,1.1,5374,5175,Diya,Day
2024-06-26 18:51:00,T2,Breakdown,0.56,6048,5334,Chen,day
2024-05-22 19:37:00,P1,No issue,0.0,11907,10364,Asha,Day
2024-03-09 06:41:00,L8,Breakdown,1.88,3443,2939,Evan,Day
2024-03-11 00:52:00,T2,PM,1.03,3353,2865,Asha,  Day 
2024-06-04 18:45:00,L9,Breakdown,0.92,7454,7073,Asha,day
2024-04-08 12:02:00,L8,No issue,0.0,9943,9431,Asha,  Day 
2024-11-26 20:48:00,P1,No issue,0.0,2360,2028,Diya,  Day 
2024-10-23 19:33:00,L9,No issue,0.0,5990,5852,Diya,NIGHT
2024-10-08 19:03:00,T1,Quality stop,1.96,9519,8469,Ben,day
2024-01-16 13:36:00,T2,PM,0.6,6521,6312,Ben,day
2024-09-13 20:44:00,L8,PM,0.92,1267,1186,Ben,NIGHT
2024-03-06 21:14:00,P1,No issue,0.0,4526,4461,Evan,Night
2024-02-08 04:26:00,L8,PM,0.43,3144,2708,Chen,Night
2024-01-08 02:54:00,P1,PM,0.74,5049,4717,Ben,NIGHT
2024-06-07 19:20:00,P1,No issue,0.0,11077,9658,Evan,Night
2024-04-22 06:04:00,P1,Breakdown,0.47,11000,10856,Evan,Night
2024-03-29 10:35:00,L8,No issue,0.0,3137,2727,,  Day 
